Format,Common Name,Scientific Name,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,Age/Sex,Air Temp(°C)
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/14/2024,2024,7,14,1300,United States,US-IL-031,Illinois,Cook,Techny Basin--north of Willow Rd.,42.1097167,-87.8096223,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/14/2024,2024,7,14,1300,United States,US-IL-031,Illinois,Cook,Techny Basin--north of Willow Rd.,42.1097167,-87.8096223,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,617,United States,US-VA-059,Virginia,Fairfax,**HUNTLEY MEADOWS PARK,38.7576451,-77.0984124,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,617,United States,US-VA-059,Virginia,Fairfax,**HUNTLEY MEADOWS PARK,38.7576451,-77.0984124,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,617,United States,US-VA-059,Virginia,Fairfax,**HUNTLEY MEADOWS PARK,38.7576451,-77.0984124,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,622,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,908,United States,US-NY-103,New York,Suffolk,Baron’s Cove,41.000594,-72.300327,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,908,United States,US-NY-103,New York,Suffolk,Baron’s Cove,41.000594,-72.300327,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,908,United States,US-NY-103,New York,Suffolk,Baron’s Cove,41.000594,-72.300327,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,939,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,939,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,939,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,939,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,951,United States,US-PA-029,Pennsylvania,Chester,Bradford Hills,40.000746,-75.655011,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,1725,United States,US-OH-093,Ohio,Lorain,Lorain Impoundment Lakeside Landing,41.4759174,-82.1756744,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,1725,United States,US-OH-093,Ohio,Lorain,Lorain Impoundment Lakeside Landing,41.4759174,-82.1756744,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,1725,United States,US-OH-093,Ohio,Lorain,Lorain Impoundment Lakeside Landing,41.4759174,-82.1756744,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/15/2024,2024,7,15,1725,United States,US-OH-093,Ohio,Lorain,Lorain Impoundment Lakeside Landing,41.4759174,-82.1756744,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/16/2024,2024,7,16,807,United States,US-NY-101,New York,Steuben,Woodworth Rd T Hartsville - Greenwood_NW,42.2469372,-77.7173739,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/16/2024,2024,7,16,910,United States,US-PA-091,Pennsylvania,Montgomery,Evansburg SP--South of Ridge Pk.,40.1640774,-75.4327941,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/16/2024,2024,7,16,910,United States,US-PA-091,Pennsylvania,Montgomery,Evansburg SP--South of Ridge Pk.,40.1640774,-75.4327941,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/16/2024,2024,7,16,1019,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/16/2024,2024,7,16,1019,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/16/2024,2024,7,16,1019,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/16/2024,2024,7,16,1019,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/16/2024,2024,7,16,1124,United States,US-PA-085,Pennsylvania,Mercer,Bill's Backyard,41.2533867,-80.4702034,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/16/2024,2024,7,16,1124,United States,US-PA-085,Pennsylvania,Mercer,Bill's Backyard,41.2533867,-80.4702034,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/18/2024,2024,7,18,646,United States,US-MA-021,Massachusetts,Norfolk,Westwood Yard,42.2050771,-71.234107,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/18/2024,2024,7,18,646,United States,US-MA-021,Massachusetts,Norfolk,Westwood Yard,42.2050771,-71.234107,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/18/2024,2024,7,18,1258,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/18/2024,2024,7,18,1258,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/18/2024,2024,7,18,1258,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/18/2024,2024,7,18,1258,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/18/2024,2024,7,18,1258,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/18/2024,2024,7,18,1258,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/18/2024,2024,7,18,1258,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/18/2024,2024,7,18,1258,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/18/2024,2024,7,18,1258,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/19/2024,2024,7,19,700,United States,US-ME-031,Maine,York,"Laurel Hill Cemetery, Saco",43.4935611,-70.4271698,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/19/2024,2024,7,19,803,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/19/2024,2024,7,19,803,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/19/2024,2024,7,19,817,United States,US-NY-031,New York,Essex,"Lower Ausable Lake, north end",44.1178512,-73.8242135,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/19/2024,2024,7,19,855,United States,US-MA-001,Massachusetts,Barnstable,Cummaquid yard,41.6995686,-70.2629972,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/19/2024,2024,7,19,1200,United States,US-NY-047,New York,Kings,Prospect Park,40.6602841,-73.9689534,Adult Female – 1; Immature Female – 1; Immature Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/19/2024,2024,7,19,1200,United States,US-NY-047,New York,Kings,Prospect Park,40.6602841,-73.9689534,Adult Female – 1; Immature Female – 1; Immature Male – 1,
Audio,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,0,United States,US-TN-065,Tennessee,Hamilton,My Stonewall Farms Yard,35.1694233,-85.1811808,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,720,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,720,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,745,United States,US-VA-059,Virginia,Fairfax,**HUNTLEY MEADOWS PARK,38.7576451,-77.0984124,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,747,United States,US-CT-003,Connecticut,Hartford,Great Pond State Forest,41.8968103,-72.8370161,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,833,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,833,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,833,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,833,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,833,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,833,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,833,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,900,United States,US-NC-129,North Carolina,New Hanover,Greenfield Lake,34.2072993,-77.9349732,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,1158,United States,US-NC-199,North Carolina,Yancey,Forest Lane Drive (Private),35.900743,-82.229177,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,1158,United States,US-NC-199,North Carolina,Yancey,Forest Lane Drive (Private),35.900743,-82.229177,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,1851,United States,US-OH-015,Ohio,Brown,"Edelen Acres, Mt. Orab, Ohio",39.0387423,-83.8813612,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,1851,United States,US-OH-015,Ohio,Brown,"Edelen Acres, Mt. Orab, Ohio",39.0387423,-83.8813612,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/20/2024,2024,7,20,1851,United States,US-OH-015,Ohio,Brown,"Edelen Acres, Mt. Orab, Ohio",39.0387423,-83.8813612,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/21/2024,2024,7,21,710,United States,US-OH-093,Ohio,Lorain,Home,41.2639893,-82.080138,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/21/2024,2024,7,21,805,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/21/2024,2024,7,21,817,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/21/2024,2024,7,21,817,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/21/2024,2024,7,21,1045,United States,US-TN-093,Tennessee,Knox,Private Property,36.0509015,-83.9171517,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/21/2024,2024,7,21,1520,United States,US-FL-053,Florida,Hernando,5100 White Road Brooksville -private property,28.5046638,-82.2771692,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/21/2024,2024,7,21,1650,United States,US-VA-087,Virginia,Henrico,Indian Springs Farm,37.5286547,-77.236168,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/21/2024,2024,7,21,1650,United States,US-VA-087,Virginia,Henrico,Indian Springs Farm,37.5286547,-77.236168,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/21/2024,2024,7,21,1650,United States,US-VA-087,Virginia,Henrico,Indian Springs Farm,37.5286547,-77.236168,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,656,United States,US-MO-093,Missouri,Iron,Myers House,37.4367094,-90.6354003,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,720,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,809,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,850,United States,US-IN-109,Indiana,Morgan,House,39.57043,-86.43583,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,1045,United States,US-PA-029,Pennsylvania,Chester,Bradford Hills,40.000746,-75.655011,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,1045,United States,US-PA-029,Pennsylvania,Chester,Bradford Hills,40.000746,-75.655011,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,1200,United States,US-NC-001,North Carolina,Alamance,Joe's Backyard,36.071898,-79.482654,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,1200,United States,US-NC-001,North Carolina,Alamance,Joe's Backyard,36.071898,-79.482654,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,1326,United States,US-VA-153,Virginia,Prince William,US-VA Govoni-Bybell Residence (Brentsville Area) PRIVATE,38.6745631,-77.4791908,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,1326,United States,US-VA-153,Virginia,Prince William,US-VA Govoni-Bybell Residence (Brentsville Area) PRIVATE,38.6745631,-77.4791908,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,1400,United States,US-TN-093,Tennessee,Knox,Private Property,36.0509015,-83.9171517,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,1400,United States,US-TN-093,Tennessee,Knox,Private Property,36.0509015,-83.9171517,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,1400,United States,US-TN-093,Tennessee,Knox,Private Property,36.0509015,-83.9171517,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,1400,United States,US-TN-093,Tennessee,Knox,Private Property,36.0509015,-83.9171517,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,1720,United States,US-NY-005,New York,Bronx,"25 Tier St, New York US-NY 40.84841, -73.79093",40.848407,-73.790926,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/22/2024,2024,7,22,1720,United States,US-NY-005,New York,Bronx,"25 Tier St, New York US-NY 40.84841, -73.79093",40.848407,-73.790926,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/23/2024,2024,7,23,800,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/23/2024,2024,7,23,800,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/23/2024,2024,7,23,800,United States,US-NC-055,North Carolina,Dare,Waves soundfront,35.5622821,-75.4715037,Adult Male – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/23/2024,2024,7,23,814,United States,US-NJ-037,New Jersey,Sussex,Home Turf,41.014562,-74.770969,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/23/2024,2024,7,23,904,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/23/2024,2024,7,23,904,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/23/2024,2024,7,23,904,United States,US-KY-111,Kentucky,Jefferson,"Alpha ""Hot Rod Heaven"" neighborhood KY Louisville US-KY 38.1499, -85.813724",38.1499,-85.813724,Adult – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/23/2024,2024,7,23,1030,United States,US-MD-021,Maryland,Frederick,Bush Creek Circl,39.338044,-77.352258,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/23/2024,2024,7,23,1729,United States,US-NY-123,New York,Yates,Townsend-Grady Wildlife Preserve,42.5993954,-77.1473425,Adult Female – 1,
Photo,Ruby-throated Hummingbird,Archilochus colubris,7/23/2024,2024,7,23,1857,United States,US-KY-117,Kentucky,Kenton,Cook Household,39.013186,-84.548692,Adult Female – 1,
